alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1716619590.6954,transparent,6094.8361217981,1712220120.4626,"AS12389 PJSC Rostelecom",ROSTELECOM-AS,Kazan',Europe,EU,Russia,RU,,false,"PJSC Rostelecom",55.7524,49.1388,false,"JSC Teleset",true,"Tatarstan Republic",success,Europe/Moscow,420070,1716456493,1716619590.6954,8080,http,http://81.23.153.93:8080,false,11608.251571655,10229,47448,17.734972345996,81.23.153.93
true,1716619556.3146,elite,3411.7169596932,1716497323.9337,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1716556328,1716619590.0148,10037,http,http://67.43.228.253:10037,false,4628.7369728088,22,1129,1.9113814074718,67.43.228.253
true,1716619589.5508,elite,6839.4470951022,1711482248.3894,"AS7552 Viettel Group",VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,Newass2011xDSLHN,21.0292,105.8526,false,,false,Hanoi,success,Asia/Bangkok,,1716100740,1716619589.5508,5305,socks4,socks4://27.73.159.161:5305,true,703.6464214325,923,31510,2.8458668639965,27.73.159.161
true,1716619587.6473,transparent,5926.6820226102,1712057423.0939,"AS266742 SOLUCIONES DCN NETWORK C.A","SOLUCIONES DCN NETWORK C.A",Caracas,"South America",SA,Venezuela,VE,,false,"Soluciones DCN Network C.A",10.4873,-66.8738,false,"Soluciones DCN Network C.A",true,"Distrito Federal",success,America/Caracas,,1716115313,1716619587.6473,999,http,http://45.230.169.10:999,false,2054.0332794189,1385,36445,3.6611155167856,45.230.169.10
true,1716619585.9578,transparent,7850.7705755856,1715968260.7576,"AS264556 TELNETS TELECOMUNICACOES LTDA","TELNETS TELECOMUNICACOES LTDA",Guararapes,"South America",SA,Brazil,BR,,false,"Telnets Telecomunicacoes Ltda",-21.3368,-50.7201,false,"Telnets Telecomunicacoes Ltda",false,"São Paulo",success,America/Sao_Paulo,16700,1716573511,1716619585.9578,8085,http,http://138.0.207.3:8085,false,8085.3092670441,1383,12430,10.012307246796,138.0.207.3
true,1716619584.8817,elite,7061.0170765285,1697002320.7454,"AS26496 GoDaddy.com, LLC",AS-26496-GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",true,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1716588634,1716619584.8817,7999,socks4,socks4://104.238.111.107:7999,true,16975.364208221,13247,86896,13.228083840109,104.238.111.107
true,1716619582.2517,elite,5780.7253747505,1714028583.9531,"AS16276 OVH SAS",OVH,Paris,Europe,EU,France,FR,,true,"OVH SAS",48.8323,2.4075,false,"OVH ISP",true,Île-de-France,success,Europe/Paris,75017,1716447993,1716619582.2517,56714,socks4,socks4://94.23.220.136:56714,true,5066.3506984711,4204,28861,12.7143505217,94.23.220.136
true,1716619581.0743,transparent,5843.8450645158,1712727919.6911,"AS14754 TELECOMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA","TELECOMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA","San Pedro Sula","North America",NA,Honduras,HN,,false,Telgua,15.4967,-88.0338,false,"SERCOM de Honduras",true,"Cortés Department",success,America/Tegucigalpa,,1716359306,1716619581.0743,999,http,http://181.115.69.118:999,false,4495.5048561096,5276,43812,10.748044328553,181.115.69.118
true,1716619580.4435,transparent,6431.5685946948,1710587555.4834,"AS265608 ONT NETWORKS SA de CV","ONT NETWORKS SA de CV",Teapa,"North America",NA,Mexico,MX,,false,"ONT NETWORKS SA de CV",17.6259,-92.9205,false,"ONT NETWORKS SA de CV",true,Tabasco,success,America/Mexico_City,86800,1716151797,1716619580.4435,999,http,http://45.188.76.236:999,false,3161.9622707367,3530,87441,3.8803574765585,45.188.76.236
true,1716619575.9697,elite,2293.7301089102,1710818804.9465,"AS58400 Universitas Negeri Semarang",UNNES-AS-ID,Semarang,Asia,AS,Indonesia,ID,,false,"Universitas Negeri Semarang, y",-6.9932,110.4215,false,UNNES,true,"Central Java",success,Asia/Jakarta,,1716087031,1716619575.9697,4145,socks4,socks4://103.23.101.193:4145,true,1078.5734653473,1052,45061,2.2813523301455,103.23.101.193
true,1716619575.6349,elite,12450.513768196,1716404177.5144,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,Hetzner,true,Uusimaa,success,Europe/Helsinki,00100,1716413194,1716619575.6349,4162,socks4,socks4://65.21.35.155:4162,true,8067.1079158783,31,2381,1.2852404643449,65.21.35.155
true,1716619575.573,elite,4577.9900852291,1710870891.1348,"AS3356 Level 3 Parent, LLC",LEVEL3,Denver,"North America",NA,"United States",US,,false,"Level 3 Communications, Inc.",39.7392,-104.99,false,"Level 3, LLC",true,Colorado,success,America/Denver,80208,1716491733,1716619575.573,39593,socks4,socks4://8.39.228.25:39593,true,1691.2953853607,1480,45709,3.1363241433385,8.39.228.25
true,1716619572.8879,elite,6926.072702032,1712708350.2183,"AS16276 OVH SAS",OVH,Paris,Europe,EU,France,FR,,true,"OVH SAS",48.8323,2.4075,false,"OVH ISP",true,Île-de-France,success,Europe/Paris,75017,1716422716,1716619572.8879,44525,socks4,socks4://94.23.220.136:44525,true,7237.7007007599,2438,23871,9.2667908320347,94.23.220.136
true,1716619572.2786,elite,12447.640197006,1715104735.4232,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Türkiye,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",36.2073,36.1619,false,"High Speed Telekomunikasyon VE Haberlesme Hizmetleri Ltd. STI",true,Hatay,success,Europe/Istanbul,31030,1716344619,1716619572.2786,8080,socks4,socks4://188.132.222.41:8080,true,1606.7523956299,334,22569,1.4583242369995,188.132.222.41
true,1716619571.8176,transparent,7138.5336122608,1710573291.5799,"AS28573 Claro NXT Telecomunicacoes Ltda","Claro NXT Telecomunicacoes Ltda",Brasília,"South America",SA,Brazil,BR,,false,"Claro NXT Telecomunicacoes Ltda",-15.7783,-47.9319,false,"Claro NXT Telecomunicacoes Ltda",true,"Federal District",success,America/Sao_Paulo,70640,1716160273,1716619571.8176,5151,http,http://189.6.78.168:5151,false,7167.313337326,7782,83830,8.4945203685107,189.6.78.168
true,1716619570.0782,transparent,6462.3668913299,1710558632.4515,"AS7552 Viettel Group",VIETEL-AS-AP,"Quan Muoi Mot",Asia,AS,Vietnam,VN,,false,VIETELxdsl,10.7659,106.6381,false,"xDSL Services",true,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,,1716152501,1716619570.0782,8080,http,http://115.74.246.138:8080,false,8019.9265480042,6776,84118,7.4548375030255,115.74.246.138
true,1716619562.2785,elite,3030.6544217085,1696975504.2786,"AS10796 Charter Communications Inc",TWC-10796-MIDWEST,Cleveland,"North America",NA,"United States",US,,false,Spectrum,41.3847,-81.7982,false,"Radisson Hotel Corporation",false,Ohio,success,America/New_York,44130,1716582685,1716619562.2785,46104,socks4,socks4://98.103.88.158:46104,true,10981.993198395,10519,90111,10.453145185332,98.103.88.158
true,1716619561.6921,elite,2295.2168654667,1696985444.5972,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2613,-79.9335,false,"Cox Communications Inc.",true,Virginia,success,America/New_York,24023,1716588660,1716619561.6921,15280,socks4,socks4://184.178.172.18:15280,true,2823.5714435577,69801,32578,68.179021088309,184.178.172.18
true,1716619559.6325,elite,3616.0602713384,1696966530.9535,"AS44395 Ucom CJSC",ORG-UL31-RIPE,Yerevan,Asia,AS,Armenia,AM,,false,"Ucom Cjsc",40.1817,44.5099,false,,true,Yerevan,success,Asia/Yerevan,,1716590197,1716619559.6325,46324,socks4,socks4://37.252.66.125:46324,true,7748.6526966095,10017,87329,10.290099233661,37.252.66.125
true,1716619536.0442,transparent,5562.5561384928,1712613380.924,"AS263725 MULTICABLE DE HONDURAS","MULTICABLE DE HONDURAS","San Pedro Sula","North America",NA,Honduras,HN,,false,"Multicable De Honduras",15.4967,-88.0338,false,"Multicable De Honduras",true,"Cortés Department",success,America/Tegucigalpa,,1716258458,1716619557.6152,999,http,http://45.166.93.29:999,false,1016.6878700256,5463,44089,11.024782047142,45.166.93.29
true,1716619552.9316,elite,1296.1320557426,1696997255.2723,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Omaha,"North America",NA,"United States",US,,false,"Cox Communications Inc.",41.2565,-95.9345,false,"Cox Communications",true,Nebraska,success,America/Chicago,68197,1716582115,1716619552.9316,4145,socks4,socks4://98.162.25.16:4145,true,1967.4010276794,84381,17832,82.554078248364,98.162.25.16
true,1716619548.6734,elite,4265.6637285023,1710352651.0778,"AS21499 Host Europe GmbH",GODADDY-SXB,Strasbourg,Europe,EU,France,FR,,false,"Host Europe GmbH",48.5855,7.7418,false,"GCN SXB1",true,"Grand Est",success,Europe/Paris,67000,1716509233,1716619548.6734,64422,socks4,socks4://92.205.110.118:64422,true,710.4971408844,1668,21430,7.2214044506018,92.205.110.118
true,1716619547.3004,elite,2361.6949289256,1696968850.2859,"AS20485 Joint Stock Company TransTeleCom",TRANSTELECOM,Moscow,Europe,EU,Russia,RU,,false,TRANS-TELECOM,55.7349,37.707,false,,true,Moscow,success,Europe/Moscow,,1716263238,1716619547.3004,4145,socks4,socks4://83.234.76.155:4145,true,7318.7975883484,10604,75244,12.352064113317,83.234.76.155
true,1716619546.469,transparent,7107.2814033987,1710550165.3298,"AS55330 AFGHANTELECOM GOVERNMENT COMMUNICATION NETWORK",GCN-DCN-AS,Kabul,Asia,AS,Afghanistan,AF,"Shahre Naow",false,Cafe-AFGHANTELECOM,34.5194,69.176,false,,true,Kabul,success,Asia/Kabul,,1716159012,1716619546.469,8080,http,http://180.94.64.58:8080,false,8593.0624008179,6711,84640,7.3463892020886,180.94.64.58
true,1716619547.0349,transparent,5906.125209251,1710589703.917,"AS13999 Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V.",Churintzio,"North America",NA,Mexico,MX,,false,"Mega Cable, S.A. de C.V.",20.1507,-102.066,false,"Mega Cable, S.A. de C.V",true,Michoacán,success,America/Mexico_City,59440,1716154714,1716619542.9738,999,http,http://189.195.139.178:999,false,3906.9900512695,9480,82348,10.323648560352,189.195.139.178
true,1716619541.251,elite,4368.4163293638,1715420784.2054,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,HETZNER-DC,true,Uusimaa,success,Europe/Helsinki,00100,1716107852,1716619541.251,8080,socks4,socks4://95.217.195.45:8080,true,3979.7656536102,143,13192,1.0723659542557,95.217.195.45
true,1716619540.0188,elite,7129.2116078561,1696968461.5664,"AS12876 SCALEWAY S.A.S.",AS12876,Paris,Europe,EU,France,FR,,true,SCALEWAY,48.8323,2.4075,false,ONLINE,true,Île-de-France,success,Europe/Paris,75001,1716596037,1716619540.0188,16379,socks4,socks4://51.158.108.134:16379,true,10234.154939651,10181,61687,14.166249234708,51.158.108.134
true,1716619523.2972,elite,3798.0474306669,1696966554.2746,"AS45117 Ishan's Network",INPL-IN-AP,Surat,Asia,AS,India,IN,,false,INPL's,21.1888,72.8293,false,,true,Gujarat,success,Asia/Kolkata,394510,1716598848,1716619523.2972,5678,socks4,socks4://111.90.169.178:5678,true,714.31255340576,8603,98592,8.0255608936984,111.90.169.178
true,1716619516.5465,elite,4977.9895393788,1713356384.2041,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1716151272,1716619516.5465,28804,socks4,socks4://50.63.12.101:28804,true,4008.2886219025,238,16478,1.4237855946399,50.63.12.101
true,1716619511.0179,elite,8005.0756275301,1710561396.4494,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Beijing,Asia,AS,China,CN,,true,"Alibaba.com Singapore E-Commerce Private Limited",39.911,116.395,false,"Aliyun Computing Co.",true,Beijing,success,Asia/Shanghai,,1716349267,1716619511.0179,9999,socks4,socks4://8.130.34.44:9999,true,3447.5963115692,676,29811,2.2173385377374,8.130.34.44
true,1716619500.2188,elite,2980.5554482172,1710563759.6206,"AS13188 CONTENT DELIVERY NETWORK LTD",TRIOLAN,Kharkiv,Europe,EU,Ukraine,UA,,false,Triolan,49.982,36.2566,false,,true,Kharkiv,success,Europe/Kyiv,61170,1716307049,1716619500.2188,5678,socks4,socks4://37.57.56.38:5678,true,220.64757347107,8207,44326,15.622561056859,37.57.56.38
true,1716607915.2332,elite,3940.4467495318,1696967502.2818,"AS23953 PT ARTHA TELEKOMINDO",SCBDNET-AS-ID,Depok,Asia,AS,Indonesia,ID,,false,"Sudirman Central Business District",-6.3966,106.8164,false,,true,"West Java",success,Asia/Jakarta,,1716595692,1716607915.2332,5678,socks4,socks4://115.85.74.114:5678,true,1279.2897224426,10098,93078,9.7871598046057,115.85.74.114
true,1716592658.6681,elite,5840.0521717573,1715568471.411,"AS36907 TV CABO ANGOLA LDA",TVCaboAngola,Huambo,Africa,AF,Angola,AO,,false,HMB-FTTH,-12.7786,15.7388,false,"TVCabo Angola, Lda",false,Huambo,success,Africa/Luanda,,1716581040,1716592658.6681,64002,http,http://154.127.240.125:64002,false,7924.9203205109,38,229,14.232209737828,154.127.240.125
true,1716584904.6523,elite,6122.8773608711,1710846749.5588,"AS50926 AXARNET COMUNICACIONES, S.L.",AXARNET-AS,Madrid,Europe,EU,Spain,ES,,true,"AXARNET COMUNICACIONES, S.L.",40.4333,-3.68759,false,,true,Madrid,success,Europe/Madrid,28046,1716414499,1716584904.6523,35157,socks4,socks4://37.32.98.160:35157,true,26877.009868622,161,7753,2.0343694718221,37.32.98.160
true,1716578346.556,transparent,6774.6784520868,1710562534.7236,"AS132622 Combined Soft BD",COMBINEDSOFT-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,Mirpur,false,"Combined Soft",23.7916,90.3753,false,"Combined Soft",true,"Dhaka Division",success,Asia/Dhaka,1216,1716297321,1716578346.556,4995,http,http://103.237.78.102:4995,false,3884.5255374908,3718,40974,8.3191622661774,103.237.78.102
true,1716574438.5166,transparent,6642.2863459966,1710548690.3595,"AS271836 Compañia de Comunicaciones Coyhaique Ltda.","Compania de Comunicaciones Coyhaique Ltda.",Osorno,"South America",SA,Chile,CL,,false,"Compañia de Comunicaciones Coyhaique Ltda.",-40.5756,-73.1439,false,"Compañia de Comunicaciones Coyhaique Ltda",true,"Los Lagos Region",success,America/Santiago,,1716328599,1716574438.5166,999,http,http://190.211.250.131:999,false,4754.531621933,2705,86422,3.0349950071247,190.211.250.131
true,1716572459.8122,elite,4780.3998662204,1716556026.6869,"AS36907 TV CABO ANGOLA LDA",TVCaboAngola,Huambo,Africa,AF,Angola,AO,,false,HMB-FTTH,-12.7786,15.7388,false,"TVCabo Angola, Lda",true,Huambo,success,Africa/Luanda,,1716556098,1716572459.8122,64006,http,http://154.127.240.115:64006,false,6490.2305603027,164,184,47.126436781609,154.127.240.115
true,1716572412.3699,elite,8479.6990927528,1716564477.2561,"AS36907 TV CABO ANGOLA LDA",TVCaboAngola,Huambo,Africa,AF,Angola,AO,,false,HMB-FTTH,-12.7786,15.7388,false,"TVCabo Angola, Lda",false,Huambo,success,Africa/Luanda,,1716564942,1716572412.3699,64003,http,http://154.127.240.125:64003,false,5927.770614624,17,138,10.967741935484,154.127.240.125
true,1716572407.7837,elite,6336.6525173187,1716564092.7022,"AS36907 TV CABO ANGOLA LDA",TVCaboAngola,Huambo,Africa,AF,Angola,AO,,false,HMB-FTTH,-12.7786,15.7388,false,"TVCabo Angola, Lda",true,Huambo,success,Africa/Luanda,,1716569927,1716572407.7837,64003,http,http://154.127.240.113:64003,false,3068.0637359619,5,67,6.9444444444444,154.127.240.113
true,1716571048.1619,transparent,6063.4139683197,1710676430.3141,"AS149405 PT Multi Karya Athira",IDNIC-JABARNET-AS-ID,Tasikmalaya,Asia,AS,Indonesia,ID,,false,"PT Multi Karya Athira",-7.3263,108.221,false,"PT Multi Karya Athira",true,"West Java",success,Asia/Jakarta,,1716154016,1716571113.9361,8080,http,http://103.183.56.3:8080,false,2474.4989871979,8806,81620,9.7383495897198,103.183.56.3
true,1716568420.3513,elite,4115.0251229604,1716567239.4283,"AS36907 TV CABO ANGOLA LDA",TVCaboAngola,Huambo,Africa,AF,Angola,AO,,false,HMB-FTTH,-12.7786,15.7388,false,"TVCabo Angola, Lda",true,Huambo,success,Africa/Luanda,,1716567257,1716568469.8258,64006,http,http://154.127.240.117:64006,false,2569.7386264801,9,17,34.615384615385,154.127.240.117
true,1716567707.9332,elite,4103.1124251229,1716271749.1027,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,"San Jose","North America",NA,"United States",US,,true,"Tencent Cloud Computing (Beijing) Co",37.3382,-121.886,false,,false,California,success,America/Los_Angeles,95141,1716353465,1716567707.9332,25928,socks4,socks4://170.106.76.24:25928,true,8038.4094715118,35,3325,1.0416666666667,170.106.76.24
true,1716556523.4053,elite,4121.0040084708,1710596381.6967,"AS23969 TOT Public Company Limited",TOT-NET,"Pluak Daeng",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",12.9662,101.2178,false,"TOT Public Company Limited",true,Rayong,success,Asia/Bangkok,21140,1716094904,1716556523.4053,49992,socks4,socks4://180.180.124.248:49992,true,7080.2731513977,6638,43708,13.184761450761,180.180.124.248
true,1716547465.1508,transparent,6608.5821315966,1716071983.2943,"AS141607 PT Gayatri Lintas Nusantara",IDNIC-GAYATRI-AS-ID,Surabaya,Asia,AS,Indonesia,ID,,false,RADNET-BDG,-7.2484,112.7419,false,,true,"East Java",success,Asia/Jakarta,,1716072005,1716547465.1508,8080,http,http://202.154.36.155:8080,false,2017.0121192932,933,9133,9.2688257500497,202.154.36.155
true,1716532454.9318,elite,4483.5519817681,1711872285.1737,"AS263716 SIDECOM SRL","SIDECOM SRL","Villa Mercedes","South America",SA,Argentina,AR,,false,"Sidecom SRL",-33.8667,-65.4972,false,"Sidecom SRL",false,"San Luis",success,America/Argentina/San_Luis,5730,1715962741,1716532454.9318,5678,socks4,socks4://132.255.224.50:5678,true,3735.7060909271,2646,25652,9.3504841331543,132.255.224.50
true,1716530022.5201,elite,1494.5143540657,1710543003.757,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4213,-87.2169,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1715989932,1716530022.5201,4145,socks4,socks4://174.75.211.222:4145,true,800.19235610962,43670,18743,69.969397401182,174.75.211.222
true,1716523287.364,elite,3664.4113793089,1700252415.5649,"AS131111 PT Mora Telematika Indonesia",CEPATNET-AS-ID,Petamburan,Asia,AS,Indonesia,ID,,false,"PT Mora Telematika Indonesia",-6.1969,106.8096,false,Moratelindo,true,Jakarta,success,Asia/Jakarta,,1715986830,1716523287.364,5678,socks4,socks4://103.78.25.99:5678,true,11099.062919617,14868,66149,18.351703963366,103.78.25.99
true,1716518264.3559,elite,8098.0861282849,1712216308.1399,"AS132839 POWER LINE DATACENTER",POWERLINE-AS-AP,Guangzhou,Asia,AS,China,CN,,true,"CloudRadium L.L.C",23.1291,113.264,false,"Leyi Networks",true,Guangdong,success,Asia/Shanghai,510000,1716449474,1716518308.59,41698,http,http://192.151.255.14:41698,false,6348.6113548279,2863,31306,8.378939974831,192.151.255.14
true,1716518264.2621,elite,8055.2647830364,1713056616.0892,"AS132839 POWER LINE DATACENTER",POWERLINE-AS-AP,Guangzhou,Asia,AS,China,CN,,true,"CloudRadium L.L.C",23.1291,113.264,false,"Leyi Networks",true,Guangdong,success,Asia/Shanghai,510000,1716082487,1716518264.2621,41698,http,http://192.151.255.0:41698,false,6266.7999267578,4740,42075,10.124959948734,192.151.255.0
true,1716518262.987,elite,8094.5582529016,1712104155.6045,"AS132839 POWER LINE DATACENTER",POWERLINE-AS-AP,Guangzhou,Asia,AS,China,CN,,true,"CloudRadium L.L.C",23.1291,113.264,false,"Leyi Networks",true,Guangdong,success,Asia/Shanghai,510000,1716104858,1716518262.987,41698,http,http://192.151.255.8:41698,false,7546.9512939453,4626,42186,9.8820815175596,192.151.255.8
true,1716516674.7664,elite,5507.1360248063,1710703007.4282,"AS7552 Viettel Group",VIETEL-AS-AP,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,"Viettel Corporation",10.822,106.6257,false,VIETEL,true,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,,1716162921,1716516674.7664,55443,http,http://171.233.151.214:55443,false,8094.0091609955,1510,33418,4.3231791113147,171.233.151.214
true,1716515439.9634,elite,2570.6755869275,1697060200.5161,"AS28994 Sitel Ltd",SITEL-AS,Kyiv,Europe,EU,Ukraine,UA,,false,"Sitel Ltd",50.458,30.5303,false,Uasitel2,true,"Kyiv City",success,Europe/Kyiv,02099,1715984316,1716515439.9634,4153,socks4,socks4://217.27.149.190:4153,true,225.55780410767,9122,78690,10.388101853961,217.27.149.190
true,1716515267.0031,elite,11807.850918316,1715181422.9414,"AS208685 Serverius Holding B.V.",Qbine-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"Serverius Holding B.V.",52.3676,4.90414,false,VictoryWillbeours,true,"North Holland",success,Europe/Amsterdam,1012,1715928822,1716515267.0031,20868,socks4,socks4://194.87.58.16:20868,true,1795.9837913513,210,16046,1.2918307086614,194.87.58.16
true,1716514848.0184,elite,7709.3160880285,1710564923.3131,"AS398101 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1716351221,1716514848.0184,44774,socks4,socks4://72.167.8.5:44774,true,12157.517194748,4374,49957,8.0506524820084,72.167.8.5
true,1716514040.6548,elite,6110.5818568805,1711258877.5345,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,075000,1716502831,1716514040.6548,1080,socks4,socks4://117.74.65.207:1080,true,17447.965145111,836,21578,3.7298117248148,117.74.65.207
true,1716513307.3103,elite,8268.9656447619,1715985050.6038,"AS7552 Viettel Group",VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.0292,105.8526,false,"Viettel Group",false,Hanoi,success,Asia/Bangkok,,1716001395,1716513307.3103,5002,socks4,socks4://116.96.32.27:5002,true,14990.869522095,128,5978,2.096298722568,116.96.32.27
true,1716510645.2124,elite,6766.3373627852,1710540046.9916,"AS17995 PT iForte Global Internet",SOLUSINET-AS-ID,Depok,Asia,AS,Indonesia,ID,,false,SOLUSINET,-6.3966,106.8164,false,,true,"West Java",success,Asia/Jakarta,,1716319766,1716510645.2124,5678,socks4,socks4://182.16.175.161:5678,true,11117.618083954,1135,40217,2.7447281872703,182.16.175.161
true,1716507221.6657,elite,7784.8895616451,1712710238.5724,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6917,3.20157,false,"OVH ISP",true,Hauts-de-France,success,Europe/Paris,59100,1716422805,1716507221.6657,63787,socks4,socks4://213.251.185.168:63787,true,10663.175106049,2360,23367,9.1732421191744,213.251.185.168
true,1716504354.0816,elite,11874.944062101,1715222310.3669,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Muping,Asia,AS,China,CN,,false,Chinanet,30.2638,102.805,false,"Chinanet SC",false,Sichuan,success,Asia/Shanghai,,1716487608,1716504354.0816,8080,socks4,socks4://110.185.188.10:8080,true,11376.963615417,253,16743,1.4885855495411,110.185.188.10
true,1716500408.2676,transparent,6164.0267060726,1710561932.6929,"AS38200 BTS Communications (BD) ltd,",BTSNET-AS-BD-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"BTS Communications (BD) Ltd",23.7272,90.4093,false,Btscombd,true,"Dhaka Division",success,Asia/Dhaka,1000,1716471968,1716500408.2676,8080,http,http://220.247.162.70:8080,false,12390.580415726,6597,60588,9.8191560616209,220.247.162.70
true,1716500301.9698,elite,3605.6581869304,1716486046.7371,"AS36907 TV CABO ANGOLA LDA",TVCaboAngola,Huambo,Africa,AF,Angola,AO,,false,HMB-FTTH,-12.7786,15.7388,false,"TVCabo Angola, Lda",true,Huambo,success,Africa/Luanda,,1716486056,1716500323.5978,64006,http,http://154.127.240.119:64006,false,814.36324119568,214,82,72.297297297297,154.127.240.119
true,1716491254.4816,elite,1042.0689385347,1712496015.4602,"AS49040 K and D UNISAT -TV LLC",KiG-Unisat-TV,Krumovgrad,Europe,EU,Bulgaria,BG,,false,"Sis Net 05 EOOD",41.4639,25.6533,false,,true,Kardzhali,success,Europe/Sofia,6900,1716432697,1716491254.4816,5678,socks4,socks4://151.251.40.74:5678,true,335.26659011841,990,3297,23.093072078376,151.251.40.74
true,1716490946.7503,elite,3826.2700325078,1696988524.1262,"AS141137 PT Media Cepat Indonesia",MEDIACEPAT-AS-ID,Brebes,Asia,AS,Indonesia,ID,,false,"Rapid Network",-6.88265,109.056,false,,true,"Central Java",success,Asia/Jakarta,,1715997350,1716490946.7503,5678,socks4,socks4://103.158.253.33:5678,true,2203.5086154938,6880,90590,7.0585821278342,103.158.253.33
true,1716489200.9936,elite,1934.4965002647,1707782476.3755,"AS28753 Leaseweb Deutschland GmbH",LEASEWEB-DE-FRA-10,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"LeaseWeb DE",50.1109,8.68213,true,"3NT Solutions LLP",true,Hesse,success,Europe/Berlin,60313,1715981039,1716489200.9936,1080,socks4,socks4://5.61.41.220:1080,true,11884.916067123,6124,57307,9.6545852974098,5.61.41.220
true,1716482158.3013,elite,4471.7931842804,1716007254.041,"AS61272 Informacines sistemos ir technologijos, UAB",IST-AS,Šiauliai,Europe,EU,Lithuania,LT,,true,"Informacines sistemos ir technologijos, UAB",55.9318,23.3289,false,"Yevhen Ahapov",false,Siauliai,success,Europe/Vilnius,76001,1716091890,1716482158.3013,31874,socks4,socks4://85.206.167.144:31874,true,3271.7046737671,50,4909,1.0082677959266,85.206.167.144
true,1716481514.6931,elite,4719.8804335161,1715354520.7956,"AS24342 BRACNet Limited",BRAC-BDMAIL-AS-BD,Dhaka,Asia,AS,Bangladesh,BD,,false,"BRACNet Limited",23.8672,90.3927,false,bracNet,true,"Dhaka Division",success,Asia/Dhaka,1230,1715983308,1716481514.6931,8674,socks4,socks4://115.127.30.28:8674,true,999.59301948547,220,14378,1.5070557610632,115.127.30.28
